Task,model,feature,avg_ranking,avg_coefficient,list_coefficients,signal
Avg comments,7,anger_x,0.05269294372968247,-0.11153652072873428,"(0.05170389387709699, 0.10743867417821999, -0.0221712159648713, -0.14601911444414803, -0.0684146105300355, -0.207209382630966, -0.20160092679145197, -0.21141234685444998, -0.26643785473315695, -0.15124232339357999)",-
Avg comments,7,fraction_comments_replies,0.05111004332799205,-0.11736822699720983,"(-0.16922530895759602, -0.18026966715356196, -0.217392044497701, -0.168180478298307, -0.11254411077842401, -0.1509372848887, -0.134098727884281, 0.0137216068897289, -0.0287390285558108, -0.0260172258474455)",-
Avg comments,7,verb_x,0.04979145091640734,0.14739819938246784,"(0.0108422077404977, 0.0918346298594528, 0.0596299130836038, 0.13401315538200997, 0.179616118169005, 0.18987815288183998, 0.179247665777225, 0.1907530403405, 0.25155824033880303, 0.18660887025174103)",+
Avg comments,7,conj_y,0.04242346335722995,0.08846313085130582,"(0.0229717937552084, -0.0296768345550726, 0.0536144543170158, -0.0471610917049942, -0.0418265683418857, -0.0587401917199645, 0.17471011170964698, 0.18071564676515098, 0.306973834725164, 0.323050153562789)",+
Avg comments,7,agreeableness_x,0.04128828390116015,-0.08901100564868102,"(-0.00790893559906817, 0.0753394390993164, 0.12991328067894, 0.0331645345712266, -0.151963384689118, -0.21522005048027, -0.15160985566635501, -0.225280873716622, -0.177109393685463, -0.19943481699939702)",-
Avg comments,7,negate_x,0.036843925999562085,0.11800355232179789,"(-0.008555803503597921, 0.0116018362384584, 0.120437662161104, 0.13740065894114, 0.18062224072520996, 0.0790143215678837, 0.0891727331699256, 0.15789706748007298, 0.166128544773622, 0.24631626166416)",+
Avg comments,7,focuspresent_y,0.036424589421180986,0.055839976504002756,"(-0.0640712638072167, -0.0908645258260222, -0.0807618187630505, -0.011419383068293, -0.0780296920605181, 0.175304046614835, 0.20437551417624697, 0.193627883063643, 0.15198290233571699, 0.15825610237468601)",+
Avg comments,7,adverb_y,0.03311639643742783,-0.09567105870154365,"(0.019949204242751997, -0.0350703690607766, 0.00351114976546863, -0.0872661219902525, -0.0439088830317099, -0.138206386266611, -0.0911057109155108, -0.25074287680018, -0.0679549472324473, -0.265915645726169)",-
Avg comments,7,num_parent,0.03284678041256988,-0.10417996587750715,"(-0.0515340988231362, -0.0646318842300061, -0.108513286634431, -0.0924869369805126, -0.150762851721655, -0.222043659685097, -0.114972001913387, -0.138869975209071, -0.00321286376573405, -0.0947720998120416)",-
Avg comments,7,shehe_x,0.031533209603063585,0.11237538221079924,"(0.0288744913186097, 0.0274929288414863, 0.068899378736854, 0.10893950423444802, 0.054387223049245, 0.0484995373696133, 0.137529098915698, 0.16526434708686902, 0.22913540680777397, 0.25473190574739496)",+
Avg comments,7,num_users_posts,0.030697751436064968,-0.06980123379982331,"(-0.222729968368751, -0.124213041605151, -0.10950032425407, -0.0902593493843748, -0.00212314604650819, -0.11472516299073801, -0.0722371699904266, 0.0498043562013289, 0.075552470190274, -0.0875810017498164)",-
Avg comments,7,you_x,0.03032067642981636,-0.11878919414517937,"(-0.0225791685526669, -0.0346244974938041, -0.0318105065562336, -0.134490131537796, -0.146440131856897, -0.14371484263561, -0.17081588276908, -0.154407867362008, -0.18024103262235397, -0.168767880065344)",-
Avg comments,7,power_y,0.0302254888357191,-0.045152617938397255,"(0.0126017989624871, -0.0497906836635183, 0.0573188893638309, -0.0520162261047443, 0.007870539168196071, -0.13189525666553698, -0.241323636588158, -0.068882676830886, -0.0360643652066766, 0.0506554381810336)",-
Avg comments,7,we_x,0.028402570612846772,-0.10529401071905471,"(-0.00657707163061188, -0.021104468985124, -0.14064893966525, -0.116348982479783, -0.09363909561421901, -0.0991379595484902, -0.175549978944154, -0.117299234152134, -0.164239600098089, -0.11839477607269197)",-
Avg comments,7,avg_gap_comments,0.028112071128819426,0.09262729015474375,"(0.13122620289466902, 0.172185932877713, 0.10037884421033601, 0.0466944620526062, 0.0169342286670789, 0.0526084750292233, 0.0608411804702727, 0.0905901968666494, 0.149898866085926, 0.10491451239296302)",+
Avg comments,7,max_parent_weight,0.025542519381860827,0.09965432652158332,"(0.0340586860415606, -0.00942801265715086, 0.0220621827317871, 0.0127645776591454, 0.101182516202815, 0.103290561122601, 0.14009269014928, 0.231399163789692, 0.161268177825766, 0.19985272235033702)",+
Avg comments,7,quant_y,0.025080385171694024,0.07080997720012348,"(0.0146868872408238, 0.0098867844466156, -0.0551261352847496, 0.0269128541677043, 0.0216523615326398, 0.0230575423845891, 0.0638576555934409, 0.247862134559017, 0.218622614128837, 0.136687073232317)",+
Avg comments,7,focuspresent_x,0.024692354667274957,0.09383242353348153,"(0.0435719002256642, 0.051366370254841, 0.0827369019144214, -0.0479517676174659, 0.0599731829837686, 0.17674237406027601, 0.12207356569176299, 0.17098801522717003, 0.15872247035192003, 0.12010122224245699)",+
Avg comments,7,cause_y,0.02414710242869894,-0.07831540193704654,"(0.0307130530697452, 0.0308235470876834, -0.0193906441343826, -0.0564819544441742, -0.0845505277158772, -0.00023432133843110802, -0.14366424193685298, -0.123171259910268, -0.11716251671649498, -0.300035153331413)",-
Avg comments,7,ipron_x,0.02353448989050111,0.08430045852951785,"(0.0639945439605561, 0.0878212003413149, 0.074903289380226, 0.11050077995222501, 0.0993581218807497, 0.10241233606422902, -0.0234250238766282, 0.0320750511221038, 0.13509725570146303, 0.160267030768939)",+
Avg comments,7,readability_test,0.02339934317203988,-0.07980634818657227,"(0.000778452687736948, 0.0623928341761902, 0.004666258644381921, -0.0737055005548181, -0.155241756386942, -0.183730712706039, -0.0609341726819103, -0.13751544834717802, -0.0877686491668244, -0.16700478753032)",-
Avg comments,7,transitivity,0.023395832929451764,-0.028025768632537938,"(0.0349543107539496, -0.0406336390624567, 0.043829211436572, -0.0976434311465982, -0.22691318460851004, 0.0149720820198385, -0.0215207575768783, -0.11225752043138901, 0.0499639023558702, 0.0749913399342225)",-
Avg comments,7,conscientiousness_x,0.023197612138294937,0.08758922256930708,"(0.0337939657991348, -0.0359256566806846, 0.0280052393269285, 0.0992847595045816, 0.17013879735944598, 0.168723742835971, 0.128412800148241, 0.13116485805541, 0.0820888319144464, 0.0702048874295962)",+
Avg comments,7,focusfuture_y,0.022711728619701797,-0.07409066314825312,"(-0.0122965921056283, -0.0779341436332897, -0.0232880178416926, -0.16472552947845, -0.15762411166407, -0.116627836323166, -0.0732240259498607, -0.0317089325729059, -0.00695674356692725, -0.0765206983465409)",-
Avg comments,7,tentat_y,0.022672776558455652,0.05393909986079455,"(0.0766861144095656, 0.137928520991935, 0.041584755062034, 0.0415715418214371, -0.0243105659700676, -0.0680426238337809, 0.024838804005282, 0.101888747149144, -0.00173480872021569, 0.208980513692612)",+
Avg comments,7,median_len_comemnts,0.022543594635591396,0.0035901278609714675,"(-0.06075181301403799, -0.0622273167176007, -0.11593581959413499, -0.0581422965354303, 0.14203030312959303, 0.170277589129205, 0.0576847916532937, 0.010975734972974, -0.00897870926302177, -0.0390311851511253)",+
Avg comments,7,i_x,0.022508195023384102,0.07351240264637843,"(-0.0279181887495885, -0.0133079645493793, -0.0101491287081169, 0.0547724108059917, 0.14934576158940802, 0.0673566960027502, 0.212568468142861, 0.0900174554799696, 0.115904166207851, 0.0965343502420374)",+
Avg comments,7,num_users_comments,0.022479679954827136,0.060968254010111154,"(-0.0639328710077177, -0.0015566074999108, 0.0365210346321654, 0.0434290225438015, 0.161968277124012, 0.044165963216942, -4.38326026234169e-05, -0.00294619238384538, 0.167412084741037, 0.224665661337251)",+
Avg comments,7,focuspast_x,0.021715053920389568,0.06846734050239912,"(0.0777401081353458, 0.0406794201755347, 0.117560865186579, 0.037190993887717, 0.10174545689187599, 0.10087366952296199, 0.146434929604977, 0.0708974926068645, 0.0122072002328986, -0.0206567312207634)",+
Avg comments,7,swear_x,0.02158614322829224,0.061613051376237085,"(0.0217044090013681, 0.0491314556426896, 0.00340612952954797, 0.0662444592668508, 0.19487757488257101, 0.16985982416104198, 0.0784264418727418, 0.0912703857879427, 0.0110142630893903, -0.0698044294717735)",+
Avg comments,7,insight_y,0.021462309099738182,-0.08774148985605189,"(-0.0168943780437487, -0.0789329863825653, -0.15420303280523, -0.0249141690227828, -0.0662995319121705, -0.0902707504225067, -0.11564940910551101, -0.0943751580780079, -0.11924329840365801, -0.11663218438433802)",-
Avg comments,7,interrog_y,0.021343148952581905,0.04876659739626839,"(0.0234756315578848, 0.0250175539626357, -0.10507543117588, -0.00201174496410834, 0.0312458575243321, -0.0508435343256051, 0.0284926355147237, 0.166510016958245, 0.142996976448344, 0.22785801246211201)",+
Avg comments,7,body_y,0.02133081974969326,-0.05577337338049092,"(-0.00968060805957889, 0.0824714110042992, -0.0243520710322507, 0.00460849085447933, -0.14206877072088, -0.156627468654919, -0.17766778926651, -0.0816891039168295, -0.030227378148145, -0.0225004458645746)",-
Avg comments,7,neuroticism_x,0.021005190956153656,-0.07623580755092292,"(-0.0189996313018911, 0.0299654547890484, 0.0248739540502155, -0.0209124877967868, -0.0520353969329004, -0.0167052531975938, -0.11309738252778999, -0.17854199766068696, -0.21089210416082002, -0.20601323077002398)",-
Avg comments,7,social_y,0.0209707730639636,0.05789223122080216,"(-0.0642536604998315, -0.0516813448651208, 0.0197482573178049, 0.11236177544448599, 0.0766805114326985, 0.150596222084483, 0.0940830350013594, 0.13885258939242, 0.00416694286742339, 0.0983679840322987)",+
Avg comments,7,we_y,0.02088543378837265,-0.08300703746642638,"(-0.00749042809708215, -0.0783863745508504, -0.14559896787406, -0.0835202595166778, -0.01309596947936, -0.06653975521272901, -0.0540511568220287, -0.0988940893425976, -0.12918183399917998, -0.153311539769698)",-
Avg comments,7,openness_x,0.02013050747741541,0.060965705792024726,"(-0.0804502947608397, 0.0363526618021548, 0.0871000036497131, 0.0396961499065255, 0.108809118259623, 0.134537253368454, 0.11539961001890199, 0.0532306912611846, 0.0544291188561804, 0.0605527455583496)",+
Avg comments,7,family_x,0.020127136084570257,-0.07083100330262967,"(0.00925730034560572, -0.00567002461984098, 0.0696697025266338, -0.0230095776995936, -0.0543628901879935, -0.0727334628390032, -0.16418495683088, -0.13771818384068, -0.214944898712947, -0.11461304116759802)",-
Avg comments,7,openness_y,0.020034065723457412,-0.058896488968966286,"(0.00854737873341798, 0.0961196153122548, 0.0137664824274076, -0.0183307327775444, -0.0348840939600333, -0.14505188189478602, -0.1375368859428, -0.16070148052772001, -0.0615011317225805, -0.149392159337279)",-
Avg comments,7,verb_y,0.020000444793184878,0.07013963716730293,"(-0.0223163992601444, -0.0584072556234196, -0.02017035744117, 0.0843479259523859, 0.166928557264276, 0.141511557564388, 0.0531560186449374, 0.132019039825311, 0.103440656435434, 0.12088662831103099)",+
Avg comments,7,median_replies,0.019996349237792654,0.048107528678757956,"(0.139377359514639, 0.106531229731984, 0.0837133286434811, 0.0239407943701644, 0.0369847263803241, 0.0206625353240225, 0.0150095283311468, 0.0161990375161266, 0.0161804802597982, 0.0224762667158928)",+
Avg comments,7,anger_y,0.019794611293854864,0.08569620204078567,"(-0.0324501752812332, 0.0245805521602483, 0.0711468027957187, 0.0985470495885162, 0.131810447040903, 0.0639813395834208, 0.110784259713149, 0.0751373770263399, 0.12146545648259599, 0.191958911298198)",+
Avg comments,7,parent_min_size,0.01945495069143102,-0.0012328561922802812,"(0.00675191871107554, -0.042020944929687006, 0.00749410010968835, -0.0014189307020208099, 0.0731543801560248, 0.0955899356611141, 0.12902040751846, -0.0277926078550266, -0.257465269749796, 0.00435844915736484)",-
Avg comments,7,num_comments,0.019004770191902033,0.07823966411902981,"(0.00238459820254353, 0.0776329736959431, 0.007975150163795441, 0.10841806189151401, 0.135722061437732, 0.15981537956335, 0.0236541823815987, 0.085669401572694, 0.0986305944923895, 0.0824942377887379)",+
Avg comments,7,quant_x,0.018976826626003165,-0.06376525039089993,"(0.00446797070925495, -0.0692062328681511, -0.159829626995889, -0.0260329105490977, -0.0213195866827753, -0.0598258888492196, -0.0967168884653288, -0.0573535541358255, 0.000481431650839747, -0.152317217722807)",-
Avg comments,7,discrep_x,0.018097548094569833,0.06907105709050172,"(-0.00548876439119455, 0.0230726997805188, 0.0547817130651147, 0.0727102969272832, 0.041778739085598, 0.008597466216423709, -0.0127753974202746, 0.122453713175845, 0.13490694637838, 0.250673158087323)",+
Avg comments,7,discrep_y,0.018058806776172887,0.016893290678422195,"(0.0381681902169396, 0.0575200602406154, 0.0234377268751296, -0.0420881770515517, 0.0311261215873646, 0.0212481809915288, 0.20840126242411497, -0.0600341963338078, -0.00525044738512655, -0.10359581478098501)",+
Avg comments,7,extraversion_x,0.017895380381458707,0.055913151315538,"(-0.0546520115807932, 0.0334991586242709, 0.00970079181599295, 0.00972985550629647, 0.118255790138312, 0.18689819199157898, 0.0393090783448764, 0.0692434207916185, 0.101813516174341, 0.045333721348886)",+
Avg comments,7,article_y,0.017578953550861892,0.04509651314943847,"(0.038303312573416, 0.0570721496562117, 0.0666707438985758, 0.143999290656078, 0.0701864787817478, 0.103579775323306, 0.0591001596247363, -0.0515482749152419, -0.0319741495385193, -0.004424354565925621)",+
Avg comments,7,cogproc_x,0.017411141396894037,0.07141938066736235,"(-0.0169474781241055, 0.0302921799617649, -0.0140474628686451, 0.0886828437810156, 0.17158556065928002, 0.0468059463815292, 0.0439248187717045, 0.137255116777712, 0.10228526917978699, 0.12435701215358098)",+
Avg comments,7,swear_y,0.017244344447081082,-0.08562509468457088,"(-0.00408992909581765, -0.0579087731546854, -0.0570011018839206, -0.0926090084719318, -0.0924775824987955, -0.11548648681045501, -0.0709970203690321, -0.0733547079429427, -0.16538556235801902, -0.12694077426010902)",-
Avg comments,7,money_y,0.01662150976967366,0.049129165187086155,"(-0.00568976261555044, 0.10090756559586801, 0.10067614173145299, 0.10423319472199799, 0.0354337421639136, 0.0559175285176419, -0.0157135838621511, -0.0342628900130924, 0.04438078409648501, 0.105408931534296)",+
Avg comments,7,drives_x,0.01655938722204372,0.0607526315243714,"(0.000194489980133503, 0.00478796624763774, 0.0367223015099318, 0.0170462906446309, -0.0574918370827565, 0.0137215051844417, 0.0914170853106549, 0.157212402249548, 0.130092897898794, 0.21382321330069798)",+
Avg comments,7,health_y,0.016373975009077873,0.06264138741441867,"(0.016709523096184, 0.0142384086457496, 0.0637011310750233, 0.0254436396892595, -0.0391027822490212, 0.0388898633082833, 0.0998913044049008, 0.181945109318542, 0.18186908922132197, 0.0428285876339435)",+
Avg comments,7,negemo_x,0.016205808101481263,0.023281117462719596,"(-0.0579823723130243, -0.0884626284824902, -0.0404593607878279, 0.0722252212347377, -0.0482383206092326, 0.0720162268685018, 0.0607705426822343, 0.008520355892075141, 0.119529217105829, 0.134892293036393)",+
Avg comments,7,conj_x,0.016145690935444008,-0.020251303518468444,"(0.0179119012230325, 0.0121176481686358, 0.078710093798103, 0.121704451362074, -0.0192927400190513, -0.0447286871943807, -0.10217202730005902, -0.13529969817772802, -0.0838622906425832, -0.0476016864027275)",-
Avg comments,7,bio_x,0.01591854067552319,0.06360549670709212,"(-0.0406094177785063, -0.00431246898341509, 0.0508088415216426, 0.0520144199089575, 0.11415274391746301, 0.0880911015101822, 0.0780952177793987, 0.10569901710745801, 0.17719336934063398, 0.0149221427471066)",+
Avg comments,7,median_title_length,0.01590498933182707,0.05891904208941806,"(0.0134316204056363, -0.0136468945019161, -0.0457476471298477, -0.0013404518038206401, 0.0404852449260809, 0.0940877266210128, 0.023292928709385, 0.20778621493219604, 0.11830723057118099, 0.15253444816427303)",+
Avg comments,7,home_y,0.01580004181791559,-0.06155034489514731,"(0.0282775054721424, -0.055635803810638006, -0.00284942861597671, -0.115555665121233, -0.0915099030376842, -0.0885677155764064, 0.0140216226008456, -0.0578279263076268, -0.11220949238577198, -0.133646642169124)",-
Avg comments,7,time_y,0.015536774627523916,-0.007132627316256854,"(0.0286989822989083, 0.0623579846491001, 0.103265207665547, -0.0102405880488405, 0.0725686223567327, -0.09435219355348, -0.0720651537455257, -0.136244625225584, -0.0769516701402671, 0.0516371605808407)",-
Avg comments,7,median_karma_posts,0.015460889024508173,-0.05426863869071844,"(0.0188123927415564, 0.0449714185051221, -0.0394755993018194, 0.0005404496961647889, 0.0220374793148481, -0.158341052216869, -0.0985214926828032, -0.0748131204273695, -0.0975702115106377, -0.160326651025377)",-
Avg comments,7,extraversion_y,0.015414357441422827,-0.04798775891785391,"(-0.0384896107728473, -0.0657222708003617, -0.0370765733609627, -0.0866273233540499, -0.10902195631241199, -0.148741444515789, -0.0229597735628274, 0.0143861915189751, -0.0167806149423175, 0.0311557869240533)",-
Avg comments,7,number_y,0.015392862429532781,0.003222094930291022,"(0.0511350934084445, 0.0331191356755613, 0.0333598368274091, 0.0808096147385208, 0.0990326251379665, 0.030179355686554, -0.15664655280497, -0.032701421251711, -0.0368109423053509, -0.0692557958095141)",+
Avg comments,7,differ_y,0.015334134806204328,0.04530185444233273,"(-0.0213001355323034, 0.0237884081347924, 0.109150788169353, 0.0987968410888786, 0.0807617951705317, 0.11420417302625399, 0.0137295540506172, 0.0368399457610034, 0.0657870319839359, -0.0687398574297355)",+
Avg comments,7,article_x,0.015274469226693394,0.044069015392217095,"(-0.00733121329844989, 0.13334778002505498, 0.0656805003783542, 0.0728654117878082, -0.0367544448836961, -0.0123754481002917, 0.0286054542617605, 0.0808025115179593, 0.111695487778013, 0.00415411445565837)",+
Avg comments,7,risk_x,0.014967130010406265,-0.05253679687797617,"(-0.0366983718115781, 0.0167703373595821, 0.0183959413289051, -0.069305198388649, -0.00697259532644856, -0.0605017597128456, -0.0162338520313325, -0.11081130343488, -0.0414283804445792, -0.21858278631793598)",-
Avg comments,7,work_x,0.01493080094824889,0.055618897914966714,"(-0.00316107176262213, -0.0605137554109748, 0.0647315456153244, 0.0109959105998155, 0.0733340531810453, 0.0607048161793948, 0.10517678844039699, 0.0485484853754742, 0.19863520903528697, 0.0577369978965259)",+
Avg comments,7,adj_x,0.014811858786305171,0.01386564041627714,"(0.0227073159003584, 0.0349829790899838, -0.0152720046633383, 0.14800053651768696, 0.0526561252111234, -0.0824565413782254, 0.0228144028257487, 0.0558434832624774, -0.0667418674464977, -0.0338780251565459)",+
Avg comments,7,avg_gap_posts,0.014715054906026296,0.02221960113526792,"(0.00617195266049658, -0.10502026515627301, -0.0341203486155066, 0.0120055039630148, 0.0384726334838782, 0.0802963338086226, -0.0726166032085729, 0.154523029986415, 0.0747187307156762, 0.0677650437149283)",+
Avg comments,7,death_y,0.014626792446719036,0.037415232185906276,"(-0.0337360076732614, -0.0256879822538835, -0.00035022324273598397, 0.029755673564299, -0.0186814168525814, -0.00628241058403869, -0.0185790749120552, 0.0711557492269069, 0.16575961520818, 0.210798399378233)",+
Avg comments,7,anx_x,0.014583189536176372,0.061636380657155806,"(-0.00428358532362915, 0.0293616531638325, 0.0982982149580649, 0.0692333614749882, 0.1127020817265, 0.076762039988343, 0.12471413890760198, 0.007422870569919959, 0.0231055349282825, 0.0790474961776543)",+
Avg comments,7,see_y,0.01456288226843815,-0.02075450901815241,"(-0.0351701181232471, 0.0841398130254609, 0.0545586891888898, 0.0039039791796529996, 0.0594413757871879, 0.0219878652408398, -0.125822614038119, -0.0801602377803727, -0.0625678856271497, -0.12785595703466698)",-
Avg comments,7,neuroticism_y,0.014409825547350574,0.02268815263888349,"(0.0806775117121972, -0.066541172741533, 0.009665279976527191, -0.0495242776714899, 0.0362072410881768, 0.0888845721973158, 0.0545769997566367, -0.0005377322518749111, -0.00310649307290295, 0.07657959739578199)",+
Avg comments,7,anx_y,0.014322509733007216,-0.0371180978390424,"(0.0445788973570543, 0.0527527481687073, 0.0476691622452659, -0.0393337485410615, -0.0587255441161095, -0.0609089380036359, -0.0638340011317, -0.17056565717328898, -0.112749362832144, -0.0100645343635116)",-
Avg comments,7,death_x,0.014318623606611148,-0.050310944361062135,"(-0.0339352254179925, -0.0297170501359819, 0.0301088923798161, 0.0047946245067970895, 0.019557753841665998, -0.0501418159590892, 0.00261394523274807, -0.07597111892671, -0.18157139524866603, -0.18884805388320897)",-
Avg comments,7,space_y,0.014270047750280327,0.05470567398536308,"(0.0326118776232867, 0.0865055051592311, 0.05206599252150499, 0.101558908835267, 0.0136190139072446, 0.0531898589040808, 0.0380963208031393, 0.069361103733842, -0.0244177136289977, 0.124465871995032)",+
Avg comments,7,achieve_x,0.014196987264469805,-0.05843355333118912,"(-0.020624538886961002, -0.00955876217306459, -0.116372874467534, -0.0708538664276757, -0.0919890578587837, -0.0497246450868712, -0.00152426590022959, -0.0996293344754209, -0.0640568198085613, -0.0600013682267893)",-
Avg comments,7,posemo_x,0.01418561527206048,0.020586868438324975,"(0.0507064649877383, -0.018998017391537, -0.0378796729094548, -0.10983088066279902, 0.00510935161190187, 0.0137136541132721, 0.080251799586009, 0.129014049848946, 0.114463824188935, -0.0206818889897617)",+
Avg comments,7,insight_x,0.014129653206872164,-0.06546342159590327,"(0.0014913029196380301, -0.0511154544344462, -0.0203268910608936, -0.0893865111477345, -0.108008916392364, -0.0305141190681709, -0.029811369321352997, -0.0261720382712434, -0.142357074827611, -0.158433144354854)",-
Avg comments,7,bio_y,0.0141243336585605,-0.045715818560275984,"(-0.0276974974776101, -0.05389668175337, -0.0427380873077243, -0.0339903338674114, -0.13660878220541098, -0.140803245196905, -0.0183085069603408, -0.0931819290676287, 0.06357329643635401, 0.0264935817972874)",-
Avg comments,7,num_posts,0.01403279158726728,-0.045404914966709585,"(0.0235092801122281, -0.0164121369385251, -0.0352188533870243, 0.00719792094045532, -0.0400164253456557, -0.0115430680012377, -0.0212395207238666, -0.16569877204871697, -0.20667329410055701, 0.0120457198258041)",-
Avg comments,7,friend_y,0.014031469174496098,-0.06000617307474977,"(0.0307312565808098, -0.0370727239129336, -0.0244775195305049, 0.0059888012415646105, -0.0786649385414247, -0.0444490549552801, -0.13526231979618303, -0.0172888074235128, -0.11605503851269901, -0.18351138589733398)",-
Avg comments,7,auxverb_x,0.014010518144213452,-0.061684442394057196,"(-0.0191182327697164, -0.0690205370818638, -0.0028174710308770104, 0.0384614847908862, -0.070216764331233, -0.10710291941469999, -0.0160926517684015, -0.11170256340912899, -0.16176249083605898, -0.0974722780894784)",-
Avg comments,7,percept_y,0.013941865189866098,0.021168254686121112,"(0.0755847637093778, 0.0688111443483123, 0.0165843036044081, -0.0372195395694427, -0.0728907110578215, 0.0197198207673057, 0.09043659166081698, 0.0648741978713252, 0.0591877146951493, -0.07340573916822)",+
Avg comments,7,social_x,0.013899653738082093,0.04044369844900569,"(0.0790709493810818, 0.0174012181370841, 0.0589187131512111, 0.0774940953438766, -0.008399289946972241, 0.10098890260637101, 0.0130511326160593, -0.0456667957175864, 0.0538245101290191, 0.0577535487899125)",+
Avg comments,7,compare_x,0.01373387862694353,0.025020582898019346,"(-0.0525201209545272, -0.0388587394295181, 0.0824034778618027, 0.0365870857440178, 0.0749418903978726, 0.12112295144217901, 0.0626939311050071, -0.00106826943451935, -0.0342295403457996, -0.000866837406321432)",+
Avg comments,7,assent_x,0.013683353338838388,-0.05801469171971942,"(-0.0483529771229142, -0.00995926011838079, -0.0409770690906728, 0.0392481513174649, -0.0474292310147185, -0.0281540809440614, -0.147781716328093, -0.106105420900591, -0.100976416863991, -0.0896588961312364)",-
Avg comments,7,agreeableness_y,0.013505674463002604,0.03584900636528977,"(-0.038271167663042, -0.0175436338891084, -0.0587303264999821, -0.0415072947956742, 0.0856391310938106, 0.132785944862232, 0.0861742540407245, 0.0746595984062264, 0.0607929561481392, 0.0744906019495718)",+
